nomem_encr,cntry.orig,gp.orig,origin,lang.r2,eco.d1,gov.d1,dem.d1,msg.d1,c.eco.d1,c.gov.d1,c.dem..d1,c.msg.d1,eco.posneg,dem.posneg,prl.d1,pol.d1,par.d1,led.d1,c.prl.d1,c.pol.d1,c.par.d1,c.led.d1,polintrst,d.ethnic,d.national,d.relig,d.lang,d.origin,d.age,d.gender,d.sex,d.disable,o.ethnic,o.national,o.relig,o.lang,o.orig,o.age,o.gender,o.sex,o.disable,o.other,conflict,opposition,identity,blend,language,scndlang,lang.job,lang.job.na,lang.friends,lang.friends.na,lang.home,lang.home.na,lang.mother,lang.mother.na,lang.father,lang.father.na,write.d,read.d,speak.d,listen.d,language2,write2,read2,speak2,listen2,cntry.orig2,eco.d2,gov.d2,dem.d2,msg.d2,c.eco.d2,c.gov.d2,c.dem.d2,c.msg.d2,eco.posneg2,dem.posneg2,prl.d2,pol.d2,par.d2,led.d2,c.prl.d2,c.pol.d2,c.par.d2,c.led.d2,polintrst2,d.ethnic2,d.national2,d.relig2,d.lang2,d.orig2,d.age2,d.gender2,d.sex2,d.disable2,o2.ethnic,o2.national,o2.relig,o2.lang,o2.orig,o2.age,o2.gender,o2.sex,o2.disable,o2.other,conflict2,opposition2,identity2,blend2,eco.o,gov.o,dem.o,msg.o,c.eco.o,c.gov.o,c.dem.o,c.msg.o,eco.posneg3,dem.posneg3,trst.parl3,trst.police3,trst.polpar3,trst.leader3,c.prl.o,c.pol.o,c.par.o,c.led.o,polintrst3,d.ethnic3,d.national3,d.relig3,d.lang3,d.orig3,d.age3,d.gender3,d.sex3,d.disable3,o.ethnic3,o.national3,o.relig3,o.lang3,o.origin3,o.age3,o.gender3,o.sex3,o.disable3,o.other3,conflict3,opposition3,identity3,blend3,Round,d.other,d.other2,d.other3,r2r3,gp2
893054,The Netherlands,autochthonous origins,,Dutch,2,5,4,5,6,6,6,5,5,6,6,7,5,5,6,2,5,5,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,13,,Dutch,,Dutch,,13,,13,,10,10,10,10,,,,,,The Netherlands,1,3,2,6,8,8,6,6,7,5,5,3,2,5,5,5,7,5,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,3,3,4,6,9,8,5,2,8,5,5,3,4,5,5,5,5,5,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,1,,,,R2R3,Dutch
893130,"Suriname, first or second generation","Second generation non-Dutch, non-western origins",,,3,5,5,5,7,6,5,8,4,5,5,8,6,5,6,6,5,5,4,1,1,1,1,1,2,1,1,1,2,2,1,1,3,,2,1,3,,3,5,6,3,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,6,6,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
893200,"South Africa, first or second generation","First generation non-Dutch, non-western origins",,,4,6,7,8,6,6,4,3,8,8,8,8,8,8,5,5,5,5,5,2,2,2,2,2,2,2,2,2,,,,,,,,,,,10,0,7,7,"Other language, namely…",Afrikaans,Dutch,,Dutch,,"Other language, namely…",Afrikaans,"Other language, namely…",Afrikaans,"Other language, namely…",Afrikaans,4,8,3,8,Afrikaans,2,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
893298,"Turkey, first or second generation","Second generation non-Dutch, non-western origins",,Turkish,1,1,1,2,3,9,9,9,5,4,5,6,3,5,7,8,8,8,5,2,2,2,2,2,2,2,2,2,,,,,,,,,,,3,4,1,4,Turkish,,13,,Turkish,,Turkish,,Turkish,,Turkish,,7,7,7,7,Turks,7,7,7,7,"Turkey, first or second generation",3,3,3,3,8,8,8,5,4,4,3,6,3,5,8,8,8,8,5,2,2,2,2,2,2,2,2,2,,,,,,,,,,,8,4,0,3,0,0,0,0,8,9,10,9,0,3,0,6,0,3,10,9,10,10,5,2,2,2,2,2,2,2,2,2,,,,,,,,,,,8,3,0,3,1,,,,R2R3,Other
893338,The Netherlands,autochthonous origins,,,1,4,7,6,2,2,1,1,4,5,4,4,4,4,6,7,5,1,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,9,9,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
893450,"Other Western origin, first or second generation","Second generation non-Dutch, western origins",,,1,6,6,10,5,7,6,0,8,8,4,8,2,5,8,0,8,0,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,0,10,10,0,Dutch,,13,,Dutch,,Dutch,,German,,Dutch,,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
893457,"Other Western origin, first or second generation","Second generation non-Dutch, western origins",,,6,5,6,7,7,7,6,7,6,6,6,8,6,6,5,3,5,5,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,0,9,10,10,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
893496,"Other non-Western origin, first or second generation","Second generation non-Dutch, non-western origins",,English,8,7,8,6,4,4,3,5,5,5,7,7,4,4,5,3,6,7,5,2,2,2,2,1,2,1,2,2,,,,,3,,4,,,,5,6,9,7,Dutch,,English,,Dutch,,Dutch,,"Other language, namely…",Spaans,Dutch,,10,9,10,10,Engels,9,8,8,9,"Other non-Western origin, first or second generation",9,7,8,6,3,3,2,6,5,5,8,6,4,3,4,3,5,6,5,2,2,2,2,2,1,1,2,2,,,,,,3,4,,,,3,3,9,10,8,6,7,4,3,4,2,6,5,5,8,6,4,3,3,4,6,6,5,2,2,2,2,2,1,1,2,2,,,,,,3,4,,,,8,3,9,10,1,,,,R2R3,Other
893576,"Other Western origin, first or second generation","Second generation non-Dutch, western origins",,,7,7,6,8,4,7,7,2,5,5,6,8,7,7,7,9,8,2,3,2,1,2,2,2,2,2,2,2,,2,,,,,,,,,0,5,9,0,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
893667,"Other Western origin, first or second generation","Second generation non-Dutch, western origins",,English,7,7,7,6,2,2,1,1,8,5,7,8,4,4,3,2,4,0,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,5,7,4,English,,Dutch,,Dutch,,English,,Dutch,,English,,9,10,8,10,Engels,9,10,10,10,"Other non-Western origin, first or second generation",6,5,6,7,7,7,8,2,7,6,7,8,5,5,7,1,7,0,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,8,7,9,6,6,6,8,7,7,8,1,8,6,6,8,5,5,7,1,5,0,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,8,7,8,1,,,,R2R3,Other
893695,"Other Western origin, first or second generation","First generation non-Dutch, western origins",,English,0,0,1,7,10,10,10,3,2,3,1,6,1,5,10,10,10,5,3,1,2,1,2,2,2,1,2,2,4,,3,,,,3,,,,0,5,5,10,English,,Dutch,,Dutch,,Dutch,,Dutch,,English,,10,10,10,10,Engels,9,9,9,10,"Other Western origin, first or second generation",0,0,1,10,10,10,10,0,3,3,1,1,1,8,9,9,9,5,3,1,2,1,2,2,2,1,2,1,4,,4,,,,4,,4,,6,6,5,10,0,0,0,9,10,10,9,0,9,2,1,1,1,5,9,9,9,7,3,1,2,1,2,2,2,1,2,1,4,,4,,,,4,,4,,3,5,5,10,1,,,,R2R3,Other
893701,The Netherlands,autochthonous origins,,Dutch,4,2,6,6,6,8,7,5,5,6,7,7,4,4,3,6,10,8,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,13,,10,9,9,10,,,,,,The Netherlands,5,5,7,7,6,7,3,3,5,7,7,7,6,5,4,6,8,9,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,5,5,7,6,6,8,3,3,5,5,7,7,5,4,3,6,9,8,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,1,,,,R2R3,Dutch
893737,The Netherlands,autochthonous origins,,Dutch,3,4,8,3,8,7,6,7,8,8,6,9,5,5,7,4,8,8,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,10,10,10,10,,,,,,The Netherlands,6,7,8,7,6,5,2,2,5,5,8,9,8,8,4,2,4,2,2,2,2,2,2,2,1,2,2,2,,,,,,3,,,,,,,,,7,8,8,7,4,5,3,3,5,5,4,2,4,6,5,2,3,4,2,2,2,2,2,2,1,2,2,2,,,,,,3,,,,,,,,,1,,,,R2R3,Dutch
893780,"Turkey, first or second generation","First generation non-Dutch, non-western origins",,Turkish,1,1,5,4,8,7,4,8,3,5,1,1,1,1,8,8,8,9,4,2,1,1,2,1,2,2,2,2,,5,5,,5,,,,,,8,3,3,1,Turkish,,13,,Turkish,,Turkish,,Turkish,,Turkish,,7,8,7,8,Turks,10,10,10,10,"Turkey, first or second generation",1,1,5,5,9,9,7,7,3,5,2,3,1,1,9,7,9,9,4,2,1,1,1,1,2,2,2,2,,5,5,5,5,,,,,,5,3,3,1,1,1,3,1,9,9,9,9,1,1,1,3,1,1,9,7,9,9,4,2,2,1,1,1,2,2,2,2,,,5,5,5,,,,,,3,5,3,3,1,,,,R2R3,Other
893881,The Netherlands,autochthonous origins,,,4,5,7,7,5,4,4,5,5,5,6,6,6,6,5,5,5,5,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,8,10,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
893893,,,,German,2,4,4,5,10,8,10,8,4,4,3,5,5,5,8,8,9,10,2,2,1,2,1,2,1,1,2,2,,3,,3,,4,4,,,,,,,,German,,Dutch,,Dutch,,Dutch,,German,,German,,10,10,10,10,Duits,9,10,9,10,The Netherlands,2,5,3,,8,8,9,,5,3,5,7,5,,9,6,8,,3,2,1,2,2,,2,1,2,1,,3,,,,,4,,1,,,,,,3,2,2,,9,8,8,,5,5,3,7,3,,8,6,8,,3,2,1,2,2,,2,1,2,2,,4,,,,,3,,,,,,,,1,,,,R2R3,Other
893984,The Netherlands,autochthonous origins,,Dutch,3,4,7,6,5,7,5,5,3,4,5,7,6,4,7,7,7,8,3,2,2,2,2,2,1,2,2,2,,,,,,3,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,13,,13,,8,8,8,10,,,,,,The Netherlands,3,3,6,6,8,8,6,3,3,3,3,6,5,6,8,7,7,7,3,2,2,2,2,2,1,2,2,2,,,,,,3,,,,,,,,,3,3,6,6,8,8,6,4,4,3,4,6,4,4,7,5,7,7,3,2,2,2,2,2,1,2,2,2,,,,,,3,,,,,,,,,1,,,,R2R3,Dutch
894226,The Netherlands,autochthonous origins,,Dutch,3,3,5,6,3,8,2,0,2,3,5,3,2,2,2,7,8,8,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,8,9,10,10,,,,,,The Netherlands,2,2,3,5,4,8,8,5,2,2,2,2,1,1,8,8,10,10,3,1,1,2,1,1,1,2,2,2,3,3,,3,4,5,,,,,,,,,2,2,4,5,5,8,8,5,2,2,2,2,1,1,8,8,10,10,3,1,1,2,1,1,1,2,2,2,3,3,,3,4,5,,,,,,,,,1,,,,R2R3,Dutch
894274,"Netherlands Antilles, first or second generation","First generation non-Dutch, non-western origins",,Papiamento: spoken on Curaçao,0,5,6,5,10,10,7,6,5,5,5,5,5,5,9,10,10,10,2,1,2,1,2,1,2,2,2,2,3,,3,,3,,,,,,9,5,5,10,Papiamento,,Dutch,,Dutch,,Papiamento,,Papiamento,,13,,7,10,8,8,Papiamento,9,9,9,9,"Netherlands Antilles, first or second generation",1,5,5,5,8,8,6,10,5,5,5,5,5,0,10,10,10,10,2,1,1,1,2,1,2,2,2,2,5,5,5,,5,,,,,,0,10,5,5,0,0,0,0,8,8,8,10,5,5,5,0,0,0,5,10,10,10,2,1,2,1,2,1,2,2,2,2,5,,6,,5,,,,,,8,5,5,5,1,,,,R2R3,Other
894335,"Morocco, first or second generation","First generation non-Dutch, non-western origins",,Arabic,6,5,8,6,6,6,2,5,5,5,5,5,5,5,3,7,5,5,3,2,1,2,2,1,2,2,2,2,,3,,,3,,,,,,6,5,5,5,Arab,,Dutch,,Dutch,,Dutch,,Arab,,13,,6,6,7,7,Arabisch,6,7,9,9,"Morocco, first or second generation",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,,5,5,5,5,1,,,,R2R3,Other
894415,The Netherlands,autochthonous origins,,,4,5,6,7,5,5,4,4,6,6,7,8,7,7,6,5,6,6,3,2,2,1,2,2,2,2,2,2,,,4,,,,,,,4,,,,,Dutch,,13,,Dutch,,Dutch,,Dutch,,Dutch,,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,niet werkende moeder,,,R1,
894418,The Netherlands,autochthonous origins,,,5,4,6,5,7,7,6,7,6,6,5,6,6,6,7,8,8,7,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,8,8,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
894445,,,,,2,0,0,2,7,8,7,6,2,3,5,6,0,0,7,10,7,9,3,1,2,2,2,2,1,1,2,2,5,,,,,5,2,,,4,,,,,Papiamento,,Dutch,,"Other language, namely…",papiamento en engels,Dutch,,Dutch,,Dutch,,10,10,10,10,Papiamento,4,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,vooroordelen,,,R1,
894470,"Turkey, first or second generation","Second generation non-Dutch, non-western origins",,Turkish,4,4,5,5,7,6,6,5,4,6,4,7,5,5,7,4,7,6,4,1,1,1,1,1,1,1,1,1,2,3,3,2,2,2,3,1,1,,5,5,2,5,Turkish,,Dutch,,Turkish,,Turkish,,Turkish,,Turkish,,8,7,7,7,Turks,7,6,5,6,"Turkey, first or second generation",5,5,5,5,7,6,6,6,5,6,5,6,5,5,6,6,7,7,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,6,5,4,3,5,5,5,5,5,5,5,5,5,5,5,6,5,5,6,6,5,6,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,5,5,5,1,,,,R2R3,Other
894476,The Netherlands,autochthonous origins,,Dutch,5,5,5,6,5,5,5,5,6,5,4,6,5,4,4,8,8,7,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,8,6,8,7,,,,,,The Netherlands,5,5,5,4,5,5,5,5,5,5,5,5,6,4,8,8,7,6,5,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,7,7,7,7,6,6,6,6,5,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,1,,,,R2R3,Dutch
894488,"Indonesia, first or second generation","Second generation non-Dutch, western origins",,,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,5,1,1,2,2,2,2,2,2,2,3,3,,,,,,,,,5,5,5,5,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,7,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
894580,"Indonesia, first or second generation","Second generation non-Dutch, western origins",Autochthonous,,6,5,6,6,5,5,6,6,6,6,4,4,4,4,7,6,4,7,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
894754,The Netherlands,autochthonous origins,,Dutch,4,7,6,6,4,3,4,4,5,3,7,7,4,7,5,7,8,4,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,8,8,8,8,,,,,,The Netherlands,3,7,7,6,6,4,4,4,5,5,7,8,4,7,4,3,7,4,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,3,7,7,5,6,3,4,4,5,5,7,7,7,7,5,4,6,4,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,1,,,,R2R3,Dutch
894903,The Netherlands,autochthonous origins,,,4,4,5,5,7,4,3,3,5,5,6,6,5,6,4,7,6,4,2,1,2,1,2,1,2,2,2,2,4,,4,,4,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,13,,Dutch,,9,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
895016,"Other non-Western origin, first or second generation","First generation non-Dutch, non-western origins",,,3,7,10,8,5,6,2,2,6,8,6,10,6,0,5,2,8,7,3,2,1,1,2,1,1,2,2,2,,3,4,,3,1,,,,,2,5,7,6,"Other language, namely…",Perzisch,Dutch,,"Other language, namely…",perzisch en nederlands,"Other language, namely…",perzisch,"Other language, namely…",perzisch,"Other language, namely…",hij is overlijden,2,5,6,4,perzisch,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
895034,"Indonesia, first or second generation","First generation non-Dutch, western origins",,,6,7,8,8,2,5,2,2,8,8,7,7,7,4,2,8,3,2,1,2,2,2,2,2,1,2,2,2,,,,,,4,,,,,2,3,10,2,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,9,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
895095,"Other Western origin, first or second generation","Second generation non-Dutch, western origins",,,4,4,6,6,8,7,5,6,5,5,7,7,6,7,5,5,5,6,1,2,2,2,2,2,1,2,2,2,,,,,,2,,,,,3,7,10,0,Dutch,,13,,Dutch,,Dutch,,13,,13,,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
895309,The Netherlands,autochthonous origins,,Dutch,3,3,3,3,7,6,5,5,5,5,5,7,5,4,8,7,5,6,3,1,1,2,2,2,2,2,2,2,1,1,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,9,10,10,9,,,,,,The Netherlands,5,5,9,7,5,5,3,1,7,8,9,9,6,7,4,5,5,7,3,2,2,2,1,2,2,2,2,2,,,,3,,,,,,,,,,,5,5,5,5,5,5,5,0,5,5,7,8,8,5,7,7,5,5,3,2,2,2,1,2,2,2,2,2,,,,3,,,,,,,,,,,1,,,,R2R3,Dutch
895498,"Turkey, first or second generation","First generation non-Dutch, non-western origins",,Turkish,0,0,2,2,7,8,7,8,0,0,0,3,0,2,10,7,10,10,3,2,2,1,2,2,2,2,2,2,,,3,,,,,,,,0,3,5,5,Turkish,,Dutch,,Dutch,,Turkish,,Turkish,,Turkish,,10,10,10,10,Turks,10,10,10,10,"Turkey, first or second generation",0,0,0,2,10,10,10,8,0,0,0,2,0,5,10,7,10,7,3,1,1,1,2,1,2,2,2,2,1,3,6,,2,,,,,,5,5,5,5,0,0,0,0,10,10,10,10,0,0,10,5,0,5,10,7,10,10,3,1,1,1,2,1,2,2,2,2,2,3,6,,2,,,,,,0,5,5,5,1,,,,R2R3,Other
895599,The Netherlands,autochthonous origins,,Dutch,7,8,9,9,2,3,1,2,8,9,9,9,8,9,2,2,3,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,10,10,10,10,,,,,,The Netherlands,8,8,9,9,3,2,1,2,5,5,9,8,8,9,1,3,3,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,8,9,9,8,2,1,1,2,5,5,9,8,8,9,1,2,2,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,1,,,,R2R3,Dutch
895651,The Netherlands,autochthonous origins,,Dutch,3,4,5,6,8,8,7,7,4,4,5,5,5,5,6,8,7,7,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,8,10,10,10,,,,,,The Netherlands,4,5,5,6,7,7,6,6,5,5,5,7,6,5,7,6,7,6,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,6,6,6,5,7,7,6,6,5,5,5,7,5,5,6,7,6,7,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,1,,,,R2R3,Dutch
895751,"Other Western origin, first or second generation","First generation non-Dutch, western origins",,,1,3,3,8,7,6,4,0,3,5,5,2,4,2,4,3,3,2,4,2,2,2,2,2,2,2,2,2,,,,,,,,,,,0,10,5,1,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,10,10,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
895809,"Indonesia, first or second generation","Second generation non-Dutch, western origins",Autochthonous,,1,2,3,3,5,5,4,0,5,5,4,3,4,3,7,7,8,8,4,1,2,2,2,1,1,2,2,2,4,,,,3,4,,,,,,,,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,13,,9,9,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
895822,"Other Western origin, first or second generation","Second generation non-Dutch, western origins",,,1,3,4,7,9,9,7,5,5,5,3,3,4,5,9,8,9,5,3,2,2,2,2,2,1,2,2,2,,,,,,4,,,,,5,5,10,1,Dutch,,Dutch,,Dutch,,Dutch,,13,,13,,9,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
895855,The Netherlands,autochthonous origins,,Dutch,3,5,4,5,4,6,0,0,3,5,8,8,6,7,6,2,0,3,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,French,Fries en Nederlands,Dutch,,Dutch,,Frisian,,Frisian,,Dutch,,9,10,10,10,Fries en Nederlands,8,8,8,10,The Netherlands,5,6,8,8,2,2,0,0,5,5,9,9,10,10,0,2,0,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,6,6,8,7,2,0,0,0,6,6,8,8,8,9,0,2,0,0,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,1,,,,R2R3,Dutch
895901,"Other Western origin, first or second generation","Second generation non-Dutch, western origins",,,3,4,5,6,8,7,2,0,4,5,2,3,3,4,7,2,7,0,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,9,9,2,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,Dutch,,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
895953,"Other Western origin, first or second generation","Second generation non-Dutch, western origins",,,3,6,7,7,5,5,4,4,7,5,4,7,6,6,5,7,6,6,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,5,10,1,Dutch,,Dutch,,Dutch,,Dutch,,13,,13,,8,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
895968,"Other Western origin, first or second generation","First generation non-Dutch, western origins",,,2,2,4,7,7,7,7,6,6,6,5,5,4,9,5,9,6,7,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,8,5,5,Flemish,,Dutch,,Dutch,,Flemish,,Flemish,,Flemish,,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
895983,"Turkey, first or second generation","Second generation non-Dutch, non-western origins",,Turkish,2,3,3,4,8,7,7,8,3,3,3,2,2,4,6,8,7,8,3,1,1,1,1,1,2,2,2,2,3,3,5,3,3,,,,,,7,4,1,1,Turkish,,Dutch,,Turkish,,Turkish,,Turkish,,Turkish,,8,10,9,10,Turks,8,9,9,10,"Turkey, first or second generation",1,3,3,5,7,7,7,6,5,5,3,3,2,4,7,7,7,8,2,1,1,1,1,1,2,2,2,2,3,3,4,3,3,,,,,,6,3,2,5,2,2,2,5,7,7,7,5,5,5,2,3,2,4,7,7,7,8,2,1,1,1,1,1,2,2,2,2,3,3,4,3,3,,,,,,7,3,2,5,1,,,,R2R3,Other
895986,"Indonesia, first or second generation","First generation non-Dutch, western origins",,,5,5,7,7,7,7,7,7,5,5,6,7,5,5,7,7,7,6,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,8,8,2,Dutch,,Dutch,,Dutch,,Dutch,,13,,13,,6,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,R1,
